obdobi	kod	cena
06/2002	8822	3
01/2003	8822	18
03/2004	8822	17
04/2004	8822	35
02/2005	8822	23
05/2005	8822	8
06/2005	8822	8
07/2005	8822	8
01/2006	8822	16
03/2006	8822	16
04/2006	8822	89
07/2006	8822	24
08/2006	8822	66
09/2006	8822	24
12/2006	8822	65
01/2007	8822	106
05/2007	8822	100
08/2007	8822	8
10/2007	8822	16
12/2007	8822	64
04/2008	8822	60
06/2008	8822	7
07/2008	8822	556
10/2008	8822	135
12/2008	8822	60
01/2009	8822	3
04/2009	8822	2
06/2009	8822	2
07/2009	8822	62
09/2009	8822	2
10/2009	8822	91
12/2009	8822	2
01/2010	8822	3
04/2010	8822	1
06/2010	8822	94
07/2010	8822	3
10/2010	8822	3
11/2010	8822	3
12/2010	8822	90
01/2011	8822	3
03/2011	8822	3
06/2011	8822	2
07/2011	8822	85
08/2011	8822	0
11/2011	8822	4
12/2011	8822	96
01/2012	8822	571
02/2012	8822	3
05/2012	8822	1
08/2012	8822	2
11/2012	8822	153
01/2013	8822	3
05/2013	8822	2
07/2013	8822	28
10/2013	8822	3
12/2013	8822	1
02/2014	8822	3
03/2014	8822	110
04/2014	8822	69
06/2014	8822	2
