obdobi	kod	cena
01/1999	52349	1204
02/1999	52343	639
02/1999	52344	12
02/1999	52349	299
03/1999	52343	866
03/1999	52349	1012
04/1999	52343	510
04/1999	52349	48
05/1999	52343	126
05/1999	52349	1711
06/1999	52343	93
06/1999	52349	913
07/1999	52349	71
08/1999	52343	173
08/1999	52349	662
09/1999	52341	352
09/1999	52343	2038
09/1999	52349	272
10/1999	52343	811
10/1999	52349	2138
11/1999	52349	794
12/1999	52343	645
12/1999	52349	358
01/2000	52343	75
01/2000	52349	294
02/2000	52349	983
03/2000	52343	84
03/2000	52349	1686
04/2000	52343	734
04/2000	52344	257
04/2000	52349	1484
05/2000	52349	746
06/2000	52341	423
06/2000	52343	95
06/2000	52349	410
07/2000	52349	1871
08/2000	52343	240
08/2000	52349	722
09/2000	52349	999
10/2000	52349	54
11/2000	52343	292
11/2000	52349	409
12/2000	52349	235
01/2001	52349	191
02/2001	52349	277
03/2001	52349	432
04/2001	52349	945
05/2001	52349	540
06/2001	52349	976
07/2001	52349	1546
08/2001	52349	268
09/2001	52349	243
10/2001	52349	772
11/2001	52349	566
12/2001	52349	248
01/2002	52341	306
02/2002	52341	11
02/2002	52349	181
03/2002	52341	153
03/2002	52349	352
04/2002	52341	47
04/2002	52349	373
05/2002	52341	14
05/2002	52343	387
05/2002	52349	1527
06/2002	52341	144
06/2002	52343	14
06/2002	52349	599
07/2002	52341	171
07/2002	52349	1103
08/2002	52343	26
08/2002	52349	984
09/2002	52341	9
09/2002	52349	335
10/2002	52341	84
10/2002	52349	681
11/2002	52349	680
12/2002	52341	106
12/2002	52342	48
12/2002	52344	11
01/2003	52341	35
02/2003	52341	240
02/2003	52349	32
03/2003	52341	106
03/2003	52343	12
03/2003	52349	1360
04/2003	52341	138
04/2003	52349	455
05/2003	52341	93
05/2003	52349	474
06/2003	52341	73
06/2003	52342	52
06/2003	52349	369
07/2003	52341	55
07/2003	52342	65
07/2003	52349	2294
08/2003	52342	211
08/2003	52349	658
09/2003	52342	66
09/2003	52349	827
10/2003	52341	110
10/2003	52349	238
11/2003	52341	57
11/2003	52342	69
11/2003	52349	827
12/2003	52342	477
12/2003	52349	1369
01/2004	52341	32
01/2004	52349	810
02/2004	52341	178
02/2004	52343	10
02/2004	52349	102
03/2004	52341	207
03/2004	52342	875
03/2004	52345	12662
03/2004	52349	393
04/2004	52342	84
04/2004	52343	313
04/2004	52349	1194
05/2004	52341	444
05/2004	52343	429
05/2004	52349	503
06/2004	52349	3597
07/2004	52341	258
07/2004	52342	276
07/2004	52349	766
08/2004	52341	81
08/2004	52349	12
09/2004	52341	33
09/2004	52342	543
09/2004	52349	1323
10/2004	52349	430
11/2004	52341	226
11/2004	52349	957
12/2004	52341	23
12/2004	52349	392
01/2005	52342	186
01/2005	52349	1024
02/2005	52349	1105
03/2005	52349	1027
04/2005	52341	61
04/2005	52342	493
04/2005	52343	58
04/2005	52349	507
05/2005	52341	26
05/2005	52343	73
05/2005	52349	116
06/2005	52342	512
06/2005	52349	355
07/2005	52342	531
07/2005	52343	53
07/2005	52349	1152
08/2005	52343	10
08/2005	52349	369
09/2005	52343	106
09/2005	52344	89
09/2005	52349	47
10/2005	52349	891
11/2005	52343	92
11/2005	52349	213
12/2005	52342	610
12/2005	52349	2
01/2006	52343	31
01/2006	52344	4
01/2006	52349	815
02/2006	52343	48
02/2006	52344	363
02/2006	52345	183
02/2006	52349	530
03/2006	52342	576
03/2006	52343	42
03/2006	52344	2
03/2006	52349	1304
04/2006	52343	15
04/2006	52344	37
04/2006	52349	1714
05/2006	52343	31
05/2006	52344	53
05/2006	52349	428
06/2006	52343	47
06/2006	52344	422
06/2006	52349	924
07/2006	52342	549
07/2006	52349	3404
08/2006	52343	31
08/2006	52344	142
08/2006	52345	180
08/2006	52349	329
09/2006	52343	36
09/2006	52344	16
09/2006	52349	1065
10/2006	52344	182
10/2006	52349	9
11/2006	52341	25
11/2006	52343	346
12/2006	52342	655
12/2006	52344	384
01/2007	52343	55
01/2007	52344	37
01/2007	52349	2621
02/2007	52341	50
02/2007	52343	411
02/2007	52344	376
02/2007	52349	571
03/2007	52341	12
03/2007	52343	756
03/2007	52344	528
03/2007	52349	928
04/2007	52341	12
04/2007	52343	925
04/2007	52344	324
04/2007	52349	785
05/2007	52341	24
05/2007	52343	709
05/2007	52344	712
05/2007	52349	723
06/2007	52341	24
06/2007	52343	633
06/2007	52344	301
06/2007	52345	181
06/2007	52349	1143
07/2007	52341	12
07/2007	52342	1
07/2007	52343	324
07/2007	52344	726
07/2007	52345	66
07/2007	52349	1154
08/2007	52341	12
08/2007	52343	913
08/2007	52344	214
08/2007	52349	439
09/2007	52341	19
09/2007	52342	1
09/2007	52343	691
09/2007	52344	517
09/2007	52349	1488
10/2007	52341	13
10/2007	52342	1
10/2007	52343	765
10/2007	52344	28
10/2007	52349	2863
11/2007	52341	12
11/2007	52342	2
11/2007	52343	58
11/2007	52344	429
11/2007	52349	1384
12/2007	52342	2
12/2007	52343	457
