obdobi	kod	cena
01/1999	69921	49
01/1999	69922	48
02/1999	69922	62
03/1999	69922	91
04/1999	69921	2
04/1999	69922	41
05/1999	69922	80
06/1999	69922	477
07/1999	69922	58
08/1999	69921	1338
08/1999	69922	98
09/1999	69921	2
09/1999	69922	67
10/1999	69921	1219
10/1999	69922	337
11/1999	69921	4425
11/1999	69922	174
12/1999	69921	1248
12/1999	69922	137
01/2000	69921	1955
01/2000	69922	85
02/2000	69921	763
02/2000	69922	55
03/2000	69922	246
04/2000	69922	190
05/2000	69922	200
06/2000	69922	53
07/2000	69921	1762
07/2000	69922	238
08/2000	69922	215
09/2000	69921	8877
09/2000	69922	424
10/2000	69921	6955
10/2000	69922	238
11/2000	69921	3242
11/2000	69922	106
12/2000	69921	3347
12/2000	69922	307
01/2001	69921	17
01/2001	69922	122
02/2001	69922	159
03/2001	69922	106
04/2001	69922	124
05/2001	69921	4
05/2001	69922	152
06/2001	69922	201
07/2001	69922	184
08/2001	69922	166
09/2001	69922	543
10/2001	69921	2012
10/2001	69922	242
11/2001	69921	1056
11/2001	69922	287
12/2001	69921	1465
12/2001	69922	168
01/2002	69921	3523
01/2002	69922	37
02/2002	69921	316
02/2002	69922	146
03/2002	69922	396
04/2002	69922	262
05/2002	69921	151
05/2002	69922	424
06/2002	69921	2
06/2002	69922	391
07/2002	69921	9
07/2002	69922	46
08/2002	69921	1488
08/2002	69922	545
09/2002	69921	3661
09/2002	69922	184
10/2002	69921	7432
10/2002	69922	440
11/2002	69921	3597
11/2002	69922	48
12/2002	69921	1550
12/2002	69922	31
01/2003	69921	1047
01/2003	69922	711
02/2003	69921	5
02/2003	69922	147
03/2003	69922	355
04/2003	69922	398
05/2003	69922	466
06/2003	69922	474
07/2003	69922	963
08/2003	69921	1169
08/2003	69922	336
09/2003	69921	3926
09/2003	69922	200
10/2003	69921	5392
10/2003	69922	334
11/2003	69921	5882
11/2003	69922	390
12/2003	69921	1840
12/2003	69922	474
01/2004	69921	910
01/2004	69922	355
02/2004	69921	117
02/2004	69922	409
03/2004	69922	182
04/2004	69921	1
04/2004	69922	212
05/2004	69921	325
05/2004	69922	826
06/2004	69922	387
07/2004	69922	656
08/2004	69921	1091
08/2004	69922	184
09/2004	69921	644
09/2004	69922	493
10/2004	69921	3528
10/2004	69922	199
11/2004	69921	4997
11/2004	69922	475
12/2004	69921	1161
12/2004	69922	204
01/2005	69921	101
01/2005	69922	604
02/2005	69921	160
02/2005	69922	178
03/2005	69921	10
03/2005	69922	177
04/2005	69922	214
05/2005	69922	332
06/2005	69922	2044
07/2005	69922	1221
08/2005	69921	1302
08/2005	69922	841
09/2005	69921	3261
09/2005	69922	1510
10/2005	69921	3639
10/2005	69922	1453
11/2005	69921	6473
11/2005	69922	796
12/2005	69921	4002
12/2005	69922	653
01/2006	69921	2092
01/2006	69922	1848
02/2006	69921	224
02/2006	69922	2716
03/2006	69921	50
03/2006	69922	470
04/2006	69922	2670
05/2006	69922	2482
06/2006	69922	3704
07/2006	69921	16
07/2006	69922	4442
08/2006	69921	4056
08/2006	69922	5742
09/2006	69921	2462
09/2006	69922	6242
10/2006	69921	12644
10/2006	69922	3302
11/2006	69921	10994
11/2006	69922	4562
12/2006	69921	6676
12/2006	69922	2284
01/2007	69921	2716
01/2007	69922	3292
02/2007	69921	22
02/2007	69922	2940
03/2007	69922	3458
04/2007	69922	1442
05/2007	69922	1622
06/2007	69922	542
07/2007	69922	1640
08/2007	69921	2688
08/2007	69922	1174
09/2007	69921	4934
09/2007	69922	3680
10/2007	69921	8644
10/2007	69922	844
11/2007	69921	3884
11/2007	69922	496
12/2007	69921	1276
12/2007	69922	176
01/2008	69921	2148
01/2008	69922	2448
02/2008	69922	3196
03/2008	69922	832
04/2008	69922	898
05/2008	69922	774
06/2008	69922	1590
07/2008	69922	828
08/2008	69921	3726
08/2008	69922	1072
09/2008	69921	1466
09/2008	69922	1770
10/2008	69921	4478
10/2008	69922	6154
11/2008	69921	6278
11/2008	69922	328
12/2008	69921	144
12/2008	69922	5304
01/2009	69921	228
01/2009	69922	696
02/2009	69921	16
02/2009	69922	2140
03/2009	69922	606
04/2009	69921	2
04/2009	69922	578
05/2009	69922	3542
06/2009	69921	2
06/2009	69922	4136
07/2009	69922	892
08/2009	69922	2148
09/2009	69921	3334
09/2009	69922	4892
10/2009	69921	628
10/2009	69922	3884
11/2009	69921	6460
11/2009	69922	6472
12/2009	69921	1590
12/2009	69922	7254
01/2010	69921	230
01/2010	69922	7476
02/2010	69921	378
02/2010	69922	1180
03/2010	69922	2400
04/2010	69922	1200
05/2010	69922	2512
06/2010	69922	5512
07/2010	69922	8856
08/2010	69921	7874
08/2010	69922	4226
09/2010	69921	3472
09/2010	69922	6062
10/2010	69921	450
10/2010	69922	9170
11/2010	69921	2544
11/2010	69922	6106
12/2010	69921	1506
12/2010	69922	4130
01/2011	69921	2356
01/2011	69922	7210
02/2011	69921	28
02/2011	69922	5632
03/2011	69921	266
03/2011	69922	10706
04/2011	69922	2570
05/2011	69922	16554
