obdobi	kod	cena
01/1999	84821	346
01/1999	84822	1414
01/1999	84829	4
02/1999	84821	825
02/1999	84822	1885
02/1999	84829	415
03/1999	84821	1685
03/1999	84822	255
03/1999	84829	28
04/1999	84821	2364
04/1999	84822	1122
04/1999	84829	512
05/1999	84821	3235
05/1999	84822	818
05/1999	84829	443
06/1999	84821	1581
06/1999	84822	771
06/1999	84829	448
07/1999	84821	2132
07/1999	84822	798
07/1999	84829	261
08/1999	84821	1009
08/1999	84822	568
08/1999	84829	633
09/1999	84821	2059
09/1999	84822	2314
09/1999	84829	29
10/1999	84821	2418
10/1999	84822	1346
10/1999	84829	318
11/1999	84821	2425
11/1999	84822	1395
11/1999	84829	146
12/1999	84821	1756
12/1999	84822	1488
12/1999	84829	739
01/2000	84821	1453
01/2000	84822	1132
01/2000	84829	111
02/2000	84821	2717
02/2000	84822	2538
02/2000	84829	365
03/2000	84821	3175
03/2000	84822	1382
03/2000	84829	2008
04/2000	84821	2027
04/2000	84822	933
04/2000	84829	1017
05/2000	84821	3828
05/2000	84822	3176
05/2000	84829	290
06/2000	84821	3264
06/2000	84822	2805
06/2000	84829	263
07/2000	84821	1237
07/2000	84822	1542
07/2000	84829	681
08/2000	84821	1401
08/2000	84822	1869
08/2000	84829	141
09/2000	84821	3188
09/2000	84822	2998
09/2000	84829	323
10/2000	84821	5593
10/2000	84822	1133
10/2000	84829	620
11/2000	84821	5381
11/2000	84822	2002
11/2000	84829	1441
12/2000	84821	1191
12/2000	84822	3438
12/2000	84829	163
01/2001	84821	1662
01/2001	84822	2147
01/2001	84829	975
02/2001	84821	3788
02/2001	84822	346
02/2001	84829	682
03/2001	84821	4028
03/2001	84822	554
03/2001	84829	694
04/2001	84821	2649
04/2001	84822	915
04/2001	84829	914
05/2001	84821	4244
05/2001	84822	2608
05/2001	84829	670
06/2001	84821	3008
06/2001	84822	2179
06/2001	84829	1094
07/2001	84821	1673
07/2001	84822	748
07/2001	84829	484
08/2001	84821	936
08/2001	84822	2630
08/2001	84829	801
09/2001	84821	3943
09/2001	84822	242
09/2001	84829	386
10/2001	84821	8227
10/2001	84822	469
10/2001	84829	619
11/2001	84821	2858
11/2001	84822	816
11/2001	84829	297
12/2001	84821	3640
12/2001	84822	164
12/2001	84829	104
01/2002	84821	2342
01/2002	84822	1104
01/2002	84829	1099
02/2002	84821	3372
02/2002	84822	334
02/2002	84829	275
03/2002	84821	2155
03/2002	84822	254
03/2002	84829	1103
04/2002	84821	5834
04/2002	84822	802
04/2002	84829	412
