obdobi	kod	cena
01/1999	87319	573
02/1999	87313	353
02/1999	87319	341
03/1999	87319	332
04/1999	87313	4407
04/1999	87319	42
06/1999	87315	676
06/1999	87319	77
07/1999	87319	32
09/1999	87313	23
09/1999	87319	135
10/1999	87313	357
10/1999	87315	571
11/1999	87313	83
11/1999	87319	351
12/1999	87313	337
12/1999	87315	1029
01/2000	87313	370
01/2000	87319	65
02/2000	87313	284
02/2000	87315	3
02/2000	87319	222
03/2000	87313	1014
03/2000	87315	0
03/2000	87319	782
04/2000	87313	555
04/2000	87319	52
05/2000	87313	7
06/2000	87313	877
06/2000	87319	18
07/2000	87313	420
07/2000	87319	23
08/2000	87319	36
09/2000	87313	512
09/2000	87319	120
10/2000	87313	476
10/2000	87319	174
11/2000	87313	385
12/2000	87313	290
01/2001	87313	382
02/2001	87313	468
02/2001	87319	481
03/2001	87313	2532
04/2001	87313	704
05/2001	87313	440
06/2001	87313	394
06/2001	87319	2
07/2001	87313	87
07/2001	87315	2
08/2001	87313	133
08/2001	87319	36
09/2001	87313	109
10/2001	87313	502
11/2001	87313	407
12/2001	87313	61
01/2002	87313	478
02/2002	87313	53
02/2002	87319	179
03/2002	87313	643
03/2002	87315	4
04/2002	87313	274
04/2002	87319	83
05/2002	87313	353
06/2002	87313	170
07/2002	87313	140
07/2002	87315	4
08/2002	87313	301
09/2002	87313	216
09/2002	87315	2
09/2002	87319	11
10/2002	87313	374
11/2002	87313	680
12/2002	87313	360
01/2003	87313	274
01/2003	87319	55
02/2003	87313	122
02/2003	87315	4
02/2003	87319	115
03/2003	87313	435
04/2003	87313	463
05/2003	87313	461
05/2003	87319	149
06/2003	87313	352
07/2003	87313	352
07/2003	87315	98
07/2003	87319	167
08/2003	87313	376
08/2003	87315	1
08/2003	87319	274
09/2003	87313	424
09/2003	87315	15
09/2003	87319	149
10/2003	87313	452
10/2003	87319	296
11/2003	87313	252
11/2003	87315	2223
11/2003	87319	42
12/2003	87313	230
12/2003	87319	88
01/2004	87313	331
01/2004	87319	1816
02/2004	87313	436
02/2004	87315	1
03/2004	87313	533
03/2004	87319	477
04/2004	87313	885
04/2004	87319	445
05/2004	87313	708
05/2004	87315	42
06/2004	87313	269
06/2004	87315	2
07/2004	87313	465
07/2004	87319	57
08/2004	87313	357
08/2004	87315	2
08/2004	87319	70
09/2004	87313	263
09/2004	87315	1
09/2004	87319	342
10/2004	87313	196
11/2004	87313	451
11/2004	87319	562
12/2004	87313	178
12/2004	87315	57
01/2005	87313	260
01/2005	87315	12
01/2005	87319	229
02/2005	87313	449
02/2005	87319	65
03/2005	87311	33
03/2005	87313	465
03/2005	87315	1
03/2005	87319	148
04/2005	87313	129
04/2005	87315	202
04/2005	87319	269
05/2005	87311	22
05/2005	87313	336
05/2005	87315	0
05/2005	87319	150
06/2005	87311	6
06/2005	87313	302
06/2005	87315	6134
07/2005	87311	6
07/2005	87313	1041
07/2005	87315	11129
07/2005	87319	4
08/2005	87311	17
08/2005	87313	40
08/2005	87315	14326
08/2005	87319	3
09/2005	87313	316
09/2005	87315	9506
09/2005	87319	279
10/2005	87313	321
10/2005	87315	12768
10/2005	87319	793
11/2005	87313	1512
11/2005	87315	42
12/2005	87313	404
12/2005	87315	6937
12/2005	87319	98
01/2006	87313	930
01/2006	87315	421
01/2006	87319	143
02/2006	87313	88
02/2006	87315	134
02/2006	87319	538
03/2006	87313	1050
03/2006	87315	15032
04/2006	87313	3870
04/2006	87315	14566
05/2006	87313	3472
05/2006	87315	23448
05/2006	87319	390
06/2006	87313	44
06/2006	87315	23442
06/2006	87319	934
07/2006	87313	1098
07/2006	87315	22992
07/2006	87319	22
08/2006	87313	6190
08/2006	87315	27304
08/2006	87319	6
09/2006	87313	68
09/2006	87315	4998
09/2006	87319	44
10/2006	87313	5160
10/2006	87315	16386
10/2006	87319	80
11/2006	87313	804
11/2006	87315	10374
11/2006	87319	22
12/2006	87313	3462
12/2006	87315	7070
12/2006	87319	176
01/2007	87313	5428
01/2007	87315	18860
01/2007	87319	48
02/2007	87313	6936
02/2007	87315	22534
02/2007	87319	52
03/2007	87313	848
03/2007	87315	164
03/2007	87319	474
04/2007	87313	5452
04/2007	87315	3224
04/2007	87319	122
05/2007	87311	18
05/2007	87313	7116
05/2007	87315	31260
05/2007	87319	258
06/2007	87313	5438
06/2007	87315	37458
06/2007	87319	596
07/2007	87313	6424
07/2007	87315	18872
07/2007	87319	228
08/2007	87313	8464
08/2007	87315	30010
08/2007	87319	1674
09/2007	87313	6472
09/2007	87315	20308
09/2007	87319	88
10/2007	87313	4840
10/2007	87315	33924
10/2007	87319	202
11/2007	87311	12
11/2007	87313	6356
11/2007	87315	10656
11/2007	87319	1196
12/2007	87311	4
12/2007	87313	1424
12/2007	87315	14886
12/2007	87319	1364
01/2008	87313	8642
01/2008	87315	24474
01/2008	87319	1152
02/2008	87313	2616
02/2008	87315	19446
