obdobi	kod	cena
01/1999	66131	60
01/1999	66135	142
01/1999	66136	3
01/1999	66139	132
02/1999	66134	3
02/1999	66135	3
02/1999	66136	208
03/1999	66131	119
03/1999	66136	20
04/1999	66131	123
05/1999	66135	3
05/1999	66136	239
06/1999	66131	167
06/1999	66135	11
06/1999	66136	6
06/1999	66139	78
07/1999	66135	4
08/1999	66131	64
08/1999	66139	287
09/1999	66135	22
09/1999	66136	318
10/1999	66131	205
10/1999	66136	7
10/1999	66139	46
11/1999	66131	512
11/1999	66135	15
11/1999	66136	3
12/1999	66131	1037
12/1999	66135	327
12/1999	66139	1
02/2000	66139	2
03/2000	66139	2
05/2000	66131	28
05/2000	66134	6
05/2000	66139	470
06/2000	66134	7
06/2000	66136	11
07/2000	66134	10
07/2000	66139	412
08/2000	66134	17
08/2000	66136	79
08/2000	66139	260
09/2000	66134	3
09/2000	66136	1
10/2000	66131	118
10/2000	66134	7
10/2000	66139	2
11/2000	66133	1
11/2000	66134	26
12/2000	66131	123
12/2000	66133	1
12/2000	66134	101
02/2001	66139	1
04/2001	66134	2
04/2001	66139	79
05/2001	66134	6
05/2001	66139	319
06/2001	66131	61
06/2001	66134	19
06/2001	66139	363
07/2001	66132	97
07/2001	66134	40
07/2001	66136	17
07/2001	66139	569
08/2001	66133	1
08/2001	66134	32
08/2001	66136	13
08/2001	66139	150
09/2001	66134	518
09/2001	66135	243
09/2001	66139	276
10/2001	66139	41
11/2001	66131	30
11/2001	66133	12
11/2001	66134	18
12/2001	66132	36
12/2001	66133	4
12/2001	66136	65
12/2001	66139	414
01/2002	66139	5
02/2002	66133	14
02/2002	66134	11
02/2002	66139	2
03/2002	66133	1
03/2002	66139	472
04/2002	66139	133
05/2002	66134	3
05/2002	66136	20
05/2002	66139	1059
06/2002	66131	532
06/2002	66133	2
06/2002	66135	222
06/2002	66139	3094
07/2002	66131	127
07/2002	66134	2
07/2002	66139	1564
08/2002	66132	44
08/2002	66133	24
08/2002	66134	5
08/2002	66136	63
08/2002	66139	62
09/2002	66131	64
09/2002	66133	1
09/2002	66135	523
09/2002	66136	60
09/2002	66139	147
10/2002	66131	281
10/2002	66135	580
10/2002	66139	183
11/2002	66133	1
11/2002	66135	317
11/2002	66139	1029
12/2002	66131	124
12/2002	66135	108
12/2002	66139	177
01/2003	66131	108
01/2003	66134	3
01/2003	66135	32
01/2003	66139	423
02/2003	66131	54
02/2003	66133	13
02/2003	66135	100
02/2003	66136	355
02/2003	66139	134
03/2003	66134	3
03/2003	66135	570
03/2003	66139	530
04/2003	66131	110
04/2003	66135	447
04/2003	66139	153
05/2003	66132	3
05/2003	66133	2
05/2003	66135	138
05/2003	66139	1108
06/2003	66131	243
06/2003	66133	133
06/2003	66135	653
06/2003	66139	5976
07/2003	66131	80
07/2003	66135	5
07/2003	66139	1813
08/2003	66131	131
08/2003	66133	5
08/2003	66139	884
09/2003	66131	239
09/2003	66134	280
09/2003	66135	937
09/2003	66139	1245
10/2003	66131	23
10/2003	66135	1800
10/2003	66139	2532
