obdobi	kod	cena
01/1999	69962	1352
01/1999	69963	19
01/1999	69965	43
01/1999	69967	250
01/1999	69969	448
02/1999	69962	375
02/1999	69963	3
02/1999	69967	227
02/1999	69969	1216
03/1999	69961	1
03/1999	69962	4
03/1999	69963	66
03/1999	69965	16
03/1999	69967	207
03/1999	69969	2504
04/1999	69962	1354
04/1999	69965	218
04/1999	69967	102
04/1999	69969	1837
05/1999	69961	2
05/1999	69962	2965
05/1999	69963	7
05/1999	69967	270
05/1999	69969	2287
06/1999	69961	9
06/1999	69962	868
06/1999	69965	271
06/1999	69967	186
06/1999	69969	1162
07/1999	69961	2
07/1999	69962	1678
07/1999	69963	118
07/1999	69965	212
07/1999	69967	153
07/1999	69969	1058
08/1999	69961	4
08/1999	69962	1083
08/1999	69965	30
08/1999	69967	458
08/1999	69969	2639
09/1999	69961	3
09/1999	69962	3273
09/1999	69965	53
09/1999	69967	294
09/1999	69969	3590
10/1999	69961	2
10/1999	69962	1471
10/1999	69965	241
10/1999	69967	398
10/1999	69969	1384
11/1999	69961	0
11/1999	69962	1371
11/1999	69967	920
11/1999	69969	1944
12/1999	69962	4298
12/1999	69963	8
12/1999	69965	87
12/1999	69967	677
12/1999	69969	3551
01/2000	69962	265
01/2000	69965	115
01/2000	69967	707
01/2000	69969	2680
02/2000	69963	2
02/2000	69967	443
02/2000	69969	2213
03/2000	69962	896
03/2000	69963	26
03/2000	69965	552
03/2000	69967	1195
03/2000	69969	2054
04/2000	69961	10
04/2000	69962	761
04/2000	69963	3
04/2000	69967	239
04/2000	69969	1493
05/2000	69961	8
05/2000	69962	3062
05/2000	69963	3
05/2000	69967	1018
05/2000	69969	1946
06/2000	69961	61
06/2000	69962	2589
06/2000	69967	589
06/2000	69969	2653
07/2000	69961	7
07/2000	69962	1179
07/2000	69963	384
07/2000	69967	325
07/2000	69969	1586
08/2000	69961	5
08/2000	69962	2448
08/2000	69965	359
08/2000	69967	990
08/2000	69969	4766
09/2000	69961	3
09/2000	69962	1991
09/2000	69967	641
09/2000	69969	2465
10/2000	69961	2
10/2000	69962	3062
10/2000	69965	217
10/2000	69967	492
10/2000	69969	5775
11/2000	69962	2460
11/2000	69963	2
11/2000	69965	43
11/2000	69967	880
11/2000	69969	4028
12/2000	69961	4
12/2000	69962	2659
12/2000	69963	475
12/2000	69965	243
12/2000	69967	1225
12/2000	69969	3656
01/2001	69961	2
01/2001	69962	2809
01/2001	69963	500
01/2001	69967	1501
01/2001	69969	4603
02/2001	69961	2
02/2001	69962	920
02/2001	69963	502
02/2001	69965	118
02/2001	69967	1394
02/2001	69969	1809
03/2001	69961	6
03/2001	69962	3250
03/2001	69963	3
03/2001	69967	1581
03/2001	69969	4297
04/2001	69961	25
04/2001	69962	3610
04/2001	69963	3
04/2001	69967	344
04/2001	69969	3426
05/2001	69961	6
05/2001	69962	1619
05/2001	69963	797
05/2001	69965	160
05/2001	69967	929
05/2001	69969	3576
06/2001	69961	12
06/2001	69962	1891
06/2001	69963	4214
06/2001	69965	18
06/2001	69967	667
06/2001	69969	6865
07/2001	69961	33
07/2001	69962	3385
07/2001	69963	2729
07/2001	69965	5
07/2001	69967	1298
07/2001	69969	4957
08/2001	69961	8
08/2001	69962	4447
08/2001	69963	4546
08/2001	69967	2513
08/2001	69969	3412
09/2001	69961	3
09/2001	69962	2381
09/2001	69963	1826
09/2001	69965	740
09/2001	69967	1305
09/2001	69969	4216
10/2001	69962	2002
10/2001	69963	2510
10/2001	69965	9
10/2001	69967	946
10/2001	69969	8225
11/2001	69962	665
11/2001	69963	1645
11/2001	69967	1102
11/2001	69969	9310
12/2001	69962	956
12/2001	69963	570
12/2001	69965	36
12/2001	69967	945
12/2001	69969	5482
01/2002	69962	1220
01/2002	69963	568
01/2002	69965	67
01/2002	69967	1310
01/2002	69969	7554
02/2002	69961	3
02/2002	69962	2549
02/2002	69963	323
02/2002	69965	69
02/2002	69967	1147
02/2002	69969	6356
03/2002	69962	3667
03/2002	69963	1735
03/2002	69965	32
03/2002	69967	2504
03/2002	69969	9412
04/2002	69961	36
04/2002	69962	1866
04/2002	69963	28
04/2002	69965	137
04/2002	69967	1357
04/2002	69969	12818
05/2002	69961	250
05/2002	69962	2859
05/2002	69963	1322
05/2002	69967	1346
05/2002	69969	14788
06/2002	69961	20
06/2002	69962	3734
06/2002	69963	1377
06/2002	69965	78
06/2002	69967	966
06/2002	69969	15025
07/2002	69961	10
07/2002	69962	2420
