obdobi	kod	cena
01/1999	713	14
01/1999	716	3374
02/1999	712	3
02/1999	713	45
02/1999	716	3069
03/1999	713	34
03/1999	716	3844
04/1999	713	7
04/1999	716	2935
05/1999	712	4
05/1999	713	12
05/1999	716	2450
06/1999	711	3
06/1999	713	33
06/1999	716	3140
07/1999	713	38
07/1999	716	8299
07/1999	718	9
08/1999	713	83
08/1999	716	6559
09/1999	713	22
09/1999	716	23832
10/1999	713	30
10/1999	716	13528
11/1999	713	10
11/1999	716	26280
12/1999	713	462
12/1999	716	32120
12/1999	718	26
01/2000	713	14
01/2000	716	15319
02/2000	712	3
02/2000	716	30833
03/2000	713	2
03/2000	716	31981
04/2000	713	13
04/2000	716	28881
04/2000	718	26
05/2000	713	40
05/2000	716	20818
05/2000	718	38
06/2000	713	63
06/2000	716	27343
07/2000	713	179
07/2000	716	12066
07/2000	718	172
08/2000	713	39
08/2000	716	25238
09/2000	713	22
09/2000	716	24904
10/2000	713	72
10/2000	716	26715
11/2000	713	46
11/2000	716	32374
12/2000	713	131
12/2000	716	19226
12/2000	718	13
01/2001	713	809
01/2001	716	40738
01/2001	718	15
02/2001	713	34
02/2001	716	37242
02/2001	718	1
03/2001	712	3
03/2001	713	713
03/2001	716	39085
03/2001	718	2
04/2001	713	58
04/2001	716	48190
04/2001	718	12
05/2001	713	105
05/2001	716	49623
06/2001	713	127
06/2001	716	39923
06/2001	718	22
07/2001	713	111
07/2001	716	16933
08/2001	713	2530
08/2001	716	19038
09/2001	713	717
09/2001	716	33916
09/2001	718	18
10/2001	711	12
10/2001	713	175
10/2001	716	27088
11/2001	713	246
11/2001	716	34227
12/2001	713	189
12/2001	716	30999
12/2001	718	205
01/2002	713	64
01/2002	716	27946
01/2002	718	870
02/2002	713	773
02/2002	714	49
02/2002	716	40422
02/2002	718	29
03/2002	713	144
03/2002	716	33648
03/2002	718	29
04/2002	711	50
04/2002	713	775
04/2002	716	31704
04/2002	718	12
05/2002	713	331
05/2002	716	28766
05/2002	718	19
06/2002	713	649
06/2002	716	25227
06/2002	718	206
07/2002	713	180
07/2002	716	27530
07/2002	718	77
08/2002	713	417
08/2002	716	27854
08/2002	718	33
09/2002	711	51
09/2002	713	362
09/2002	716	35473
09/2002	718	2
10/2002	713	102
10/2002	714	44
10/2002	716	28793
11/2002	713	394
11/2002	716	36281
12/2002	713	567
12/2002	716	23032
01/2003	713	75
01/2003	716	33254
01/2003	718	329
02/2003	711	78
02/2003	713	137
02/2003	716	38922
02/2003	718	305
03/2003	711	51
03/2003	713	209
03/2003	716	40220
03/2003	718	1177
04/2003	713	231
04/2003	716	46378
04/2003	718	387
05/2003	713	1559
05/2003	716	40507
05/2003	718	730
06/2003	713	644
06/2003	716	30918
06/2003	718	658
07/2003	713	217
07/2003	716	42539
07/2003	718	532
08/2003	713	492
08/2003	716	37393
08/2003	718	510
09/2003	713	961
09/2003	716	37395
09/2003	718	809
10/2003	713	446
10/2003	716	58748
10/2003	718	554
11/2003	713	214
11/2003	716	45200
11/2003	718	495
12/2003	713	388
12/2003	716	31794
12/2003	718	805
01/2004	713	545
01/2004	714	4
01/2004	716	50482
01/2004	718	495
02/2004	711	4
02/2004	713	714
02/2004	714	108
02/2004	716	71262
02/2004	718	785
03/2004	713	378
03/2004	716	105721
03/2004	718	1216
04/2004	713	1728
04/2004	714	56
04/2004	716	106657
04/2004	718	1186
05/2004	713	1639
05/2004	716	49841
05/2004	718	1161
06/2004	711	339
06/2004	713	727
06/2004	716	59557
06/2004	718	1076
07/2004	711	9
07/2004	713	1791
07/2004	714	20
07/2004	716	57207
07/2004	718	813
08/2004	713	1028
08/2004	716	81967
08/2004	718	508
09/2004	713	1652
09/2004	716	95778
09/2004	718	961
10/2004	713	2260
10/2004	714	0
10/2004	716	73063
10/2004	718	796
11/2004	713	3323
11/2004	716	93654
11/2004	718	1143
12/2004	711	3
12/2004	713	2839
12/2004	716	48499
