obdobi	kod	cena
01/1999	84123	3708
02/1999	84122	234
02/1999	84123	287
03/1999	84121	93
03/1999	84122	365
03/1999	84123	735
04/1999	84122	259
04/1999	84123	191
05/1999	84122	124
05/1999	84123	240
06/1999	84122	79
06/1999	84123	86
07/1999	84122	22
07/1999	84123	36
08/1999	84121	199
08/1999	84122	5
08/1999	84123	488
09/1999	84122	116
09/1999	84123	48
10/1999	84122	80
10/1999	84123	7
11/1999	84122	116
11/1999	84123	16
12/1999	84122	155
12/1999	84123	21
02/2000	84122	121
02/2000	84123	276
03/2000	84122	159
03/2000	84123	64
04/2000	84121	23
04/2000	84122	258
04/2000	84123	281
05/2000	84122	30
05/2000	84123	43
06/2000	84121	48
06/2000	84122	60
06/2000	84123	183
07/2000	84122	3
07/2000	84123	9
08/2000	84122	13
08/2000	84123	1547
09/2000	84122	44
09/2000	84123	268
10/2000	84122	130
10/2000	84123	1184
11/2000	84122	96
11/2000	84123	351
12/2000	84121	193
12/2000	84122	213
12/2000	84123	107
01/2001	84122	108
01/2001	84123	157
02/2001	84122	119
02/2001	84123	103
03/2001	84122	63
03/2001	84123	2187
04/2001	84122	21
04/2001	84123	323
05/2001	84122	8
05/2001	84123	805
06/2001	84122	96
06/2001	84123	32
07/2001	84122	671
07/2001	84123	141
08/2001	84122	15
08/2001	84123	292
09/2001	84122	12
09/2001	84123	131
10/2001	84122	245
10/2001	84123	252
11/2001	84122	529
11/2001	84123	126
12/2001	84121	236
12/2001	84122	169
12/2001	84123	378
01/2002	84121	89
01/2002	84122	153
01/2002	84123	1710
02/2002	84121	11
02/2002	84122	264
02/2002	84123	222
03/2002	84121	5
03/2002	84122	519
03/2002	84123	170
04/2002	84121	5
04/2002	84122	166
04/2002	84123	622
05/2002	84121	2
05/2002	84122	166
05/2002	84123	246
06/2002	84122	26
06/2002	84123	651
07/2002	84122	55
07/2002	84123	539
08/2002	84122	133
08/2002	84123	399
09/2002	84122	3913
09/2002	84123	146
10/2002	84121	29
10/2002	84122	308
10/2002	84123	641
11/2002	84121	3
11/2002	84122	245
11/2002	84123	1755
12/2002	84122	129
12/2002	84123	1036
01/2003	84121	49
01/2003	84122	144
01/2003	84123	202
02/2003	84121	6
02/2003	84122	456
02/2003	84123	1837
03/2003	84121	11
03/2003	84122	305
03/2003	84123	1901
04/2003	84121	24
04/2003	84122	138
04/2003	84123	1923
05/2003	84121	6
05/2003	84122	506
05/2003	84123	2076
06/2003	84122	355
06/2003	84123	968
07/2003	84122	1099
07/2003	84123	742
08/2003	84122	267
08/2003	84123	359
09/2003	84122	1114
09/2003	84123	1017
10/2003	84122	420
10/2003	84123	1872
11/2003	84121	4
11/2003	84122	571
11/2003	84123	1357
12/2003	84121	9
12/2003	84122	1443
12/2003	84123	1164
01/2004	84121	6
01/2004	84122	209
01/2004	84123	547
02/2004	84121	12
02/2004	84122	592
02/2004	84123	1219
03/2004	84121	17
03/2004	84122	506
03/2004	84123	247
04/2004	84121	12
04/2004	84122	303
04/2004	84123	1239
05/2004	84122	633
05/2004	84123	1719
06/2004	84122	1534
06/2004	84123	179
07/2004	84122	261
07/2004	84123	135
08/2004	84122	1603
08/2004	84123	1731
09/2004	84121	51
09/2004	84122	1548
09/2004	84123	1873
10/2004	84121	23
10/2004	84122	1735
10/2004	84123	378
11/2004	84121	159
11/2004	84122	3256
11/2004	84123	542
12/2004	84121	17
12/2004	84122	1524
12/2004	84123	964
01/2005	84121	126
01/2005	84122	1185
01/2005	84123	1083
02/2005	84121	20
02/2005	84122	1222
02/2005	84123	315
03/2005	84121	10
03/2005	84122	3185
03/2005	84123	786
04/2005	84121	1715
04/2005	84122	641
04/2005	84123	135
05/2005	84121	5
05/2005	84122	469
05/2005	84123	754
06/2005	84121	1222
06/2005	84122	3313
06/2005	84123	3350
07/2005	84121	85
07/2005	84122	757
07/2005	84123	196
08/2005	84121	91
08/2005	84122	851
08/2005	84123	1799
09/2005	84121	2212
09/2005	84122	1632
09/2005	84123	6573
10/2005	84121	191
10/2005	84122	727
10/2005	84123	579
11/2005	84121	3092
11/2005	84122	907
11/2005	84123	484
12/2005	84121	8
12/2005	84122	1965
12/2005	84123	1967
01/2006	84121	30
01/2006	84122	910
01/2006	84123	3311
02/2006	84121	902
02/2006	84122	3586
02/2006	84123	1736
03/2006	84121	444
03/2006	84122	1770
03/2006	84123	6916
04/2006	84121	436
04/2006	84122	1014
04/2006	84123	5164
05/2006	84121	332
05/2006	84122	1274
05/2006	84123	2734
06/2006	84121	26
06/2006	84122	682
06/2006	84123	7950
07/2006	84121	102
07/2006	84122	2038
07/2006	84123	682
08/2006	84121	94
