obdobi	kod	cena
01/1999	64212	69
01/1999	64214	535
01/1999	64215	3
02/1999	64212	31
02/1999	64213	1
02/1999	64214	315
02/1999	64215	7
03/1999	64212	150
03/1999	64214	454
03/1999	64215	77
04/1999	64212	262
04/1999	64214	291
04/1999	64215	2
05/1999	64212	81
05/1999	64214	272
05/1999	64215	3
06/1999	64211	1286
06/1999	64212	122
06/1999	64214	192
06/1999	64216	3
07/1999	64211	683
07/1999	64212	62
07/1999	64214	183
08/1999	64211	24
08/1999	64212	66
08/1999	64214	156
09/1999	64212	8814
09/1999	64214	217
09/1999	64215	3
10/1999	64211	0
10/1999	64212	5757
10/1999	64214	202
10/1999	64215	134
10/1999	64216	0
11/1999	64212	289
11/1999	64214	1830
11/1999	64215	256
11/1999	64216	8
12/1999	64211	27
12/1999	64212	561
12/1999	64213	2
12/1999	64214	943
12/1999	64215	10
12/1999	64216	32
01/2000	64211	5
01/2000	64212	229
01/2000	64213	50
01/2000	64214	133
01/2000	64215	22
01/2000	64216	22
02/2000	64211	562
02/2000	64212	96
02/2000	64213	27
02/2000	64214	2633
02/2000	64215	110
02/2000	64216	1
03/2000	64211	1
03/2000	64212	41
03/2000	64213	153
03/2000	64214	254
03/2000	64215	0
03/2000	64216	3
04/2000	64211	460
04/2000	64212	65
04/2000	64214	226
04/2000	64215	5
04/2000	64216	15
05/2000	64211	543
05/2000	64212	641
05/2000	64214	172
05/2000	64215	19
05/2000	64216	6
06/2000	64211	16
06/2000	64212	86
06/2000	64214	333
06/2000	64215	9
06/2000	64216	13
07/2000	64211	14
07/2000	64212	311
07/2000	64213	1
07/2000	64214	93
07/2000	64216	18
08/2000	64211	22
08/2000	64212	2
08/2000	64213	0
08/2000	64214	514
08/2000	64215	16
08/2000	64216	23
09/2000	64211	230
09/2000	64212	51
09/2000	64213	0
09/2000	64214	1301
09/2000	64215	0
09/2000	64216	10
10/2000	64211	1250
10/2000	64212	64
10/2000	64214	3560
10/2000	64215	54
10/2000	64216	3
11/2000	64211	398
11/2000	64212	292
11/2000	64214	3438
11/2000	64215	10
11/2000	64216	6
12/2000	64211	46
12/2000	64212	45
12/2000	64214	2242
12/2000	64215	9
01/2001	64211	25
01/2001	64212	629
01/2001	64214	202
01/2001	64216	19
02/2001	64211	51
02/2001	64212	700
02/2001	64214	1438
02/2001	64215	10
02/2001	64216	11
03/2001	64211	63
03/2001	64212	98
03/2001	64214	268
03/2001	64215	2
03/2001	64216	657
04/2001	64211	3
04/2001	64212	101
04/2001	64214	669
05/2001	64211	5
05/2001	64212	19
05/2001	64214	2526
05/2001	64215	6
05/2001	64216	2
06/2001	64211	3
06/2001	64212	2175
06/2001	64214	380
07/2001	64212	11
07/2001	64214	718
07/2001	64215	78
07/2001	64216	40
08/2001	64211	16
08/2001	64212	69
08/2001	64214	516
08/2001	64216	10
09/2001	64211	11
09/2001	64212	21
09/2001	64213	3
09/2001	64214	1892
09/2001	64215	90
09/2001	64216	12
10/2001	64211	2
10/2001	64212	38
10/2001	64213	12
10/2001	64214	2748
10/2001	64215	417
10/2001	64216	4
11/2001	64211	39
11/2001	64212	190
11/2001	64213	2
11/2001	64214	945
11/2001	64215	188
11/2001	64216	31
12/2001	64211	1
12/2001	64212	34
12/2001	64213	38
12/2001	64214	1912
12/2001	64215	13
12/2001	64216	40
01/2002	64211	2
01/2002	64214	1181
01/2002	64215	2
01/2002	64216	3
02/2002	64211	2
02/2002	64212	77
02/2002	64213	4
02/2002	64214	2087
02/2002	64215	7
02/2002	64216	517
03/2002	64211	89
03/2002	64212	67
03/2002	64213	6
03/2002	64214	682
03/2002	64215	15
03/2002	64216	16
04/2002	64211	91
04/2002	64212	111
04/2002	64214	831
04/2002	64215	8
04/2002	64216	4
05/2002	64211	25
05/2002	64212	8
05/2002	64214	803
05/2002	64215	10
05/2002	64216	14
06/2002	64211	52
06/2002	64212	2587
06/2002	64214	514
06/2002	64215	39
06/2002	64216	13
07/2002	64211	231
07/2002	64212	23
07/2002	64213	4
07/2002	64214	188
07/2002	64215	12
07/2002	64216	26
08/2002	64211	164
08/2002	64212	17
08/2002	64213	17
08/2002	64214	808
08/2002	64215	18
08/2002	64216	8
09/2002	64211	109
09/2002	64212	132
09/2002	64213	7
09/2002	64214	585
09/2002	64215	33
10/2002	64211	259
10/2002	64212	273
10/2002	64214	4766
10/2002	64215	850
10/2002	64216	43
11/2002	64211	19
11/2002	64212	212
11/2002	64213	7
11/2002	64214	1363
11/2002	64215	230
11/2002	64216	22
12/2002	64211	770
12/2002	64212	189
12/2002	64214	894
12/2002	64215	16
12/2002	64216	27
01/2003	64211	187
01/2003	64212	132
01/2003	64214	2169
01/2003	64215	30
01/2003	64216	3
02/2003	64211	947
02/2003	64212	143
02/2003	64213	4
02/2003	64214	888
02/2003	64216	21
03/2003	64211	165
03/2003	64212	104
03/2003	64213	9
03/2003	64214	769
03/2003	64215	10
03/2003	64216	9
04/2003	64211	183
04/2003	64212	20
04/2003	64213	2
04/2003	64214	498
04/2003	64215	22
04/2003	64216	110
05/2003	64211	132
05/2003	64212	273
05/2003	64214	416
05/2003	64215	65
05/2003	64216	50
06/2003	64211	354
06/2003	64212	185
06/2003	64213	1
06/2003	64214	535
06/2003	64215	196
06/2003	64216	19
07/2003	64211	157
07/2003	64212	713
07/2003	64213	2
07/2003	64214	1508
07/2003	64215	150
07/2003	64216	57
08/2003	64211	113
08/2003	64212	563
08/2003	64214	1091
08/2003	64215	13
08/2003	64216	7
09/2003	64211	59
09/2003	64212	162
09/2003	64214	554
09/2003	64215	64
09/2003	64216	15
10/2003	64211	89
10/2003	64212	83
10/2003	64214	2611
10/2003	64215	1095
10/2003	64216	48
11/2003	64211	213
11/2003	64212	195
11/2003	64213	20
11/2003	64214	2358
11/2003	64215	64
11/2003	64216	67
12/2003	64211	116
12/2003	64212	447
12/2003	64213	18
12/2003	64214	1900
12/2003	64215	84
12/2003	64216	171
01/2004	64211	57
01/2004	64212	393
01/2004	64213	3
01/2004	64214	3015
01/2004	64215	24
01/2004	64216	319
02/2004	64211	124
02/2004	64212	218
02/2004	64213	13
02/2004	64214	1733
02/2004	64215	65
02/2004	64216	17
03/2004	64211	171
03/2004	64212	549
03/2004	64213	23
03/2004	64214	825
03/2004	64215	11
03/2004	64216	44
04/2004	64211	173
04/2004	64212	560
04/2004	64213	444
04/2004	64214	726
04/2004	64215	137
04/2004	64216	60
05/2004	64211	54
05/2004	64212	502
05/2004	64213	4
05/2004	64214	1720
05/2004	64215	1
05/2004	64216	16
06/2004	64211	497
06/2004	64212	1766
06/2004	64214	1466
06/2004	64215	139
06/2004	64216	12
07/2004	64211	699
07/2004	64212	225
07/2004	64214	642
07/2004	64215	238
07/2004	64216	19
08/2004	64211	53
08/2004	64212	548
