obdobi	kod	cena
01/1999	621	20
01/1999	625	41
01/1999	629	609
02/1999	621	8
02/1999	625	23
02/1999	629	1002
03/1999	621	305
03/1999	625	22
03/1999	629	1681
04/1999	621	14
04/1999	625	63
04/1999	629	7129
05/1999	621	46
05/1999	625	318
05/1999	629	2678
06/1999	621	30
06/1999	625	678
06/1999	629	4676
07/1999	621	19
07/1999	625	142
07/1999	629	1547
08/1999	621	6
08/1999	625	671
08/1999	629	2160
09/1999	621	62
09/1999	625	96
09/1999	629	2645
10/1999	621	154
10/1999	625	473
10/1999	629	1730
11/1999	621	734
11/1999	625	144
11/1999	629	3312
12/1999	621	4
12/1999	625	73
12/1999	629	3229
01/2000	621	52
01/2000	625	182
01/2000	629	5091
02/2000	621	591
02/2000	625	907
02/2000	629	4502
03/2000	621	348
03/2000	625	246
03/2000	629	5359
04/2000	621	8
04/2000	625	504
04/2000	629	3463
05/2000	621	342
05/2000	625	2242
05/2000	629	6761
06/2000	621	12
06/2000	625	533
06/2000	629	9107
07/2000	621	8
07/2000	625	1354
07/2000	629	6493
08/2000	621	226
08/2000	625	874
08/2000	629	4121
09/2000	621	138
09/2000	625	299
09/2000	629	2773
10/2000	621	17
10/2000	625	1667
10/2000	629	2562
11/2000	621	19
11/2000	625	743
11/2000	629	2531
12/2000	621	4
12/2000	625	694
12/2000	629	4123
01/2001	621	32
01/2001	625	2526
01/2001	629	5682
02/2001	621	227
02/2001	625	1280
02/2001	629	5577
03/2001	621	23
03/2001	625	5086
03/2001	629	5449
04/2001	621	129
04/2001	625	3047
04/2001	629	3940
05/2001	621	130
05/2001	625	5579
05/2001	629	3963
06/2001	621	123
06/2001	625	6762
06/2001	629	11191
07/2001	621	129
07/2001	625	4743
07/2001	629	3790
08/2001	621	7
08/2001	625	649
08/2001	629	3993
09/2001	621	78
09/2001	625	1944
09/2001	629	3626
10/2001	621	1206
10/2001	625	397
10/2001	629	10026
11/2001	621	1087
11/2001	625	1751
11/2001	629	8413
12/2001	621	100
12/2001	625	1271
12/2001	629	8226
01/2002	621	580
01/2002	625	4160
01/2002	629	10369
02/2002	621	97
02/2002	625	8052
02/2002	629	4950
03/2002	621	1625
03/2002	625	6536
03/2002	629	8450
04/2002	621	558
04/2002	625	8435
04/2002	629	8670
05/2002	621	216
05/2002	625	6646
05/2002	629	12507
06/2002	621	240
06/2002	625	9629
06/2002	629	21964
07/2002	621	603
07/2002	625	3834
07/2002	629	16311
08/2002	621	276
08/2002	625	4860
08/2002	629	13313
09/2002	621	46
09/2002	625	9128
09/2002	629	10423
10/2002	621	471
10/2002	625	2035
10/2002	629	9755
11/2002	621	124
11/2002	625	5838
11/2002	629	9085
12/2002	621	109
12/2002	625	2228
12/2002	629	7141
01/2003	621	825
01/2003	625	2877
01/2003	629	7414
02/2003	621	36
02/2003	625	5761
02/2003	629	4868
03/2003	621	205
03/2003	625	9475
03/2003	629	6310
04/2003	621	122
04/2003	625	3444
04/2003	629	9838
05/2003	621	443
05/2003	625	3418
05/2003	629	8747
06/2003	621	1215
06/2003	625	2740
06/2003	629	12351
07/2003	621	861
07/2003	625	4364
07/2003	629	12309
08/2003	621	375
08/2003	625	3512
08/2003	629	10080
09/2003	621	518
09/2003	625	2520
09/2003	629	8223
10/2003	621	659
10/2003	625	2700
10/2003	629	13995
11/2003	621	496
11/2003	625	2640
11/2003	629	12364
12/2003	621	243
12/2003	625	2400
12/2003	629	9039
01/2004	621	486
01/2004	625	3675
01/2004	629	14148
02/2004	621	1603
02/2004	625	6916
02/2004	629	17250
03/2004	621	338
03/2004	625	11873
03/2004	629	10870
04/2004	621	629
04/2004	625	4099
04/2004	629	10719
05/2004	621	192
05/2004	625	2880
05/2004	629	12271
06/2004	621	918
06/2004	625	7449
06/2004	629	13616
07/2004	621	1293
07/2004	625	2096
07/2004	629	14543
08/2004	621	398
08/2004	625	2633
08/2004	629	15325
09/2004	621	868
09/2004	625	1632
09/2004	629	15576
10/2004	621	976
10/2004	625	6858
10/2004	629	22843
11/2004	621	632
11/2004	625	4282
11/2004	629	13054
12/2004	621	163
12/2004	625	5028
12/2004	629	10109
01/2005	621	1690
01/2005	625	2142
01/2005	629	10424
02/2005	621	684
02/2005	625	14352
02/2005	629	9246
03/2005	621	297
03/2005	625	9907
03/2005	629	12856
04/2005	621	163
04/2005	625	6802
04/2005	629	13584
05/2005	621	899
05/2005	625	11090
05/2005	629	19028
06/2005	621	1022
06/2005	625	9121
06/2005	629	15739
07/2005	621	988
07/2005	625	11948
07/2005	629	13296
08/2005	621	1176
08/2005	625	6615
08/2005	629	14007
09/2005	621	3052
09/2005	625	5826
09/2005	629	18380
10/2005	621	1255
10/2005	625	5269
10/2005	629	14440
11/2005	621	3247
11/2005	625	3545
11/2005	629	14751
12/2005	621	1179
12/2005	625	7582
12/2005	629	13153
01/2006	621	1919
01/2006	625	6812
01/2006	629	15542
02/2006	621	7406
02/2006	625	14204
02/2006	629	22630
03/2006	621	6812
03/2006	625	20502
03/2006	629	17872
04/2006	621	8170
04/2006	625	13562
04/2006	629	32838
05/2006	621	11512
05/2006	625	19914
05/2006	629	41980
06/2006	621	6090
06/2006	625	15294
06/2006	629	27358
07/2006	621	5790
07/2006	625	12416
07/2006	629	28998
08/2006	621	7240
08/2006	625	24688
08/2006	629	32580
09/2006	621	5558
09/2006	625	14652
09/2006	629	30098
10/2006	621	9320
10/2006	625	11362
10/2006	629	32070
11/2006	621	7874
11/2006	625	19882
11/2006	629	29558
12/2006	621	6256
12/2006	625	15358
12/2006	629	28820
01/2007	621	10850
01/2007	625	18920
01/2007	629	33054
02/2007	621	7522
02/2007	625	23212
02/2007	629	33348
03/2007	621	10488
